,date,rides,docked_bike,electric_bike,classic_bike,evening,mid_day,morning,night,member,casual,mean_km_between_stations,mean_minutes,mean_ride_distance,tavg,tmin,tmax,prcp,snow,wspd,cases,deaths,hospitalizations
494,2021-08-08,27451.0,2067.0,8255.0,17129.0,6845.0,13236.0,4078.0,3292.0,10679.0,16772.0,2.362213417476578,26.113643097397787,2.362213417476578,27.1,22.2,33.3,1.3,0.0,20.4,274,2,30.0
495,2021-08-09,17085.0,696.0,6234.0,10155.0,6037.0,6374.0,3714.0,960.0,9538.0,7547.0,2.1067557746308663,19.33334796605209,2.1067557746308663,24.6,22.2,27.8,3.8,0.0,18.1,506,4,34.0
496,2021-08-10,20539.0,883.0,7104.0,12552.0,7879.0,7045.0,4873.0,742.0,11593.0,8946.0,2.171255172177862,18.440663290974893,2.171255172177862,27.9,21.7,34.4,30.5,0.0,15.0,532,4,41.0
497,2021-08-11,21222.0,882.0,6894.0,13446.0,10095.0,5948.0,4427.0,752.0,12237.0,8985.0,2.1881986824181725,18.69259416328967,2.1881986824181725,27.1,22.8,31.1,1.5,0.0,20.9,600,2,21.0
498,2021-08-12,24047.0,1101.0,7378.0,15568.0,10489.0,7776.0,4670.0,1112.0,13100.0,10947.0,2.2372467052896035,18.92681831413482,2.2372467052896035,26.0,22.8,29.4,0.5,0.0,19.0,591,2,30.0
499,2021-08-13,28742.0,1783.0,8880.0,18079.0,11871.0,10343.0,4663.0,1865.0,14013.0,14729.0,2.266924075240273,20.35800048709206,2.266924075240273,24.4,21.1,27.8,0.0,0.0,10.4,625,3,37.0
500,2021-08-14,37328.0,2808.0,8745.0,25775.0,11906.0,16368.0,5319.0,3735.0,14318.0,23010.0,2.43342927517829,26.65268386555222,2.43342927517829,23.1,18.9,26.7,0.0,0.0,11.2,405,6,46.0
501,2021-08-15,31379.0,2378.0,8635.0,20366.0,9306.0,14469.0,4020.0,3584.0,12402.0,18977.0,2.4337224642116317,25.949160797561003,2.4337224642116317,22.2,16.1,27.2,0.0,0.0,10.7,286,5,31.0
502,2021-08-16,23447.0,1328.0,8059.0,14060.0,9858.0,8062.0,4571.0,956.0,12707.0,10740.0,2.1983103225448617,21.510268548925946,2.1983103225448617,22.8,18.3,26.7,0.0,0.0,10.9,587,3,26.0
503,2021-08-17,24852.0,1117.0,8504.0,15231.0,11133.0,7927.0,4973.0,819.0,13979.0,10873.0,2.2375340432634454,18.930980739310048,2.2375340432634454,24.4,20.0,28.3,0.0,0.0,9.6,558,3,38.0
504,2021-08-18,25211.0,1085.0,8085.0,16041.0,11504.0,7825.0,4853.0,1029.0,14096.0,11115.0,2.2398770915901003,19.132120899607315,2.2398770915901003,26.1,23.3,30.0,0.0,0.0,11.9,556,3,27.0
505,2021-08-19,25160.0,1189.0,7953.0,16018.0,10920.0,8195.0,4857.0,1188.0,13534.0,11626.0,2.1941450775109326,18.615221250662426,2.1941450775109326,26.3,23.3,30.6,0.8,0.0,6.5,546,5,32.0
506,2021-08-20,28344.0,1608.0,9326.0,17410.0,11138.0,10496.0,4655.0,2055.0,13149.0,15195.0,2.273815401008212,21.55485640699972,2.273815401008212,27.3,22.2,32.2,0.0,0.0,6.8,564,3,32.0
507,2021-08-21,31412.0,2272.0,8753.0,20387.0,9231.0,13578.0,5247.0,3356.0,11801.0,19611.0,2.3667773786438584,24.726408697313133,2.3667773786438584,26.8,23.9,31.7,0.5,0.0,13.0,373,1,48.0
508,2021-08-22,30316.0,2308.0,8082.0,19926.0,8616.0,14734.0,4127.0,2839.0,11790.0,18526.0,2.4238868416303267,26.94754749967014,2.4238868416303267,24.9,22.2,28.9,0.0,0.0,14.1,284,7,33.0
509,2021-08-23,23607.0,1125.0,8305.0,14177.0,10143.0,7826.0,4716.0,922.0,12893.0,10714.0,2.2238798142973653,20.491950833792238,2.2238798142973653,26.0,20.0,31.1,0.0,0.0,10.3,644,2,53.0
510,2021-08-24,17496.0,566.0,6563.0,10367.0,4637.0,7068.0,5152.0,639.0,10698.0,6798.0,2.064937407044251,16.784716506630087,2.064937407044251,28.3,22.8,35.6,10.7,0.0,16.1,568,3,37.0
511,2021-08-25,20604.0,633.0,7426.0,12545.0,7440.0,7692.0,4964.0,508.0,12214.0,8390.0,2.1339984484832595,16.46091050281499,2.1339984484832595,26.6,22.2,34.4,36.8,0.0,12.6,605,6,42.0
512,2021-08-26,26247.0,1003.0,9249.0,15995.0,11475.0,8440.0,5252.0,1080.0,14370.0,11877.0,2.2072320028444583,20.414599763782526,2.2072320028444583,26.3,21.7,32.2,0.0,0.0,9.7,592,3,44.0
513,2021-08-27,27724.0,1304.0,10044.0,16376.0,10572.0,9868.0,4686.0,2598.0,13542.0,14182.0,2.2071030692169575,19.561838118597606,2.2071030692169575,28.2,22.8,33.3,0.0,0.0,11.5,540,3,38.0
514,2021-08-28,30735.0,1939.0,9286.0,19510.0,9484.0,13580.0,4613.0,3058.0,12367.0,18368.0,2.343799026309636,23.573059487012635,2.343799026309636,28.9,24.4,33.9,0.0,0.0,15.6,359,3,28.0
515,2021-08-29,23554.0,1459.0,7228.0,14867.0,6367.0,10860.0,3492.0,2835.0,10467.0,13087.0,2.287740787851068,23.24983017746455,2.287740787851068,27.6,23.9,32.8,2.3,0.0,18.3,309,2,25.0
516,2021-08-30,22570.0,927.0,7503.0,14140.0,9184.0,7639.0,4676.0,1071.0,12949.0,9621.0,2.199864561726039,18.231787771377935,2.199864561726039,25.2,20.6,29.4,0.0,0.0,9.3,596,5,41.0
517,2021-08-31,23263.0,731.0,8455.0,14077.0,9760.0,7603.0,5132.0,768.0,13983.0,9280.0,2.21217248909959,16.218757254008512,2.21217248909959,24.5,20.0,27.8,0.0,0.0,13.6,529,7,45.0
518,2021-09-01,25025.0,749.0,8064.0,16212.0,10859.0,7960.0,5370.0,836.0,14700.0,10325.0,2.2497612379787637,17.181447219447218,2.2497612379787637,23.1,18.9,25.6,0.0,0.0,22.1,538,5,30.0
519,2021-09-02,24981.0,907.0,8335.0,15739.0,10372.0,8450.0,4956.0,1203.0,13981.0,11000.0,2.2489296644868064,19.288329130138905,2.2489296644868064,21.7,17.2,26.1,0.0,0.0,10.3,497,6,40.0
520,2021-09-03,24010.0,1223.0,8764.0,14023.0,8638.0,8718.0,4858.0,1796.0,12096.0,11914.0,2.226757145113994,20.027001943634595,2.226757145113994,21.7,18.3,24.4,0.0,0.0,12.2,511,6,44.0
521,2021-09-04,27857.0,2253.0,8561.0,17043.0,8473.0,12498.0,3937.0,2949.0,10687.0,17170.0,2.296024492875732,25.370617199746324,2.296024492875732,21.5,17.8,23.9,0.5,0.0,14.4,343,5,34.0
522,2021-09-05,32858.0,2972.0,9099.0,20787.0,10490.0,15106.0,4268.0,2994.0,11180.0,21678.0,2.4403518670878612,31.864257309229615,2.4403518670878612,22.3,15.6,28.9,0.0,0.0,14.2,320,4,29.0
523,2021-09-06,29033.0,2224.0,8299.0,18510.0,8225.0,14545.0,4015.0,2248.0,11081.0,17952.0,2.3284861278132998,28.695229566355525,2.3284861278132998,22.4,16.7,27.8,0.0,0.0,10.7,279,4,26.0
524,2021-09-07,19407.0,647.0,7252.0,11508.0,7483.0,5820.0,5233.0,871.0,11676.0,7731.0,2.1282493353293104,16.575313031380432,2.1282493353293104,23.5,18.3,32.2,2.8,0.0,15.7,577,3,48.0
525,2021-09-08,24442.0,773.0,8088.0,15581.0,10284.0,8053.0,5250.0,855.0,14647.0,9795.0,2.2330167898187345,17.903998581676348,2.2330167898187345,21.3,14.4,27.8,0.0,0.0,18.3,659,7,46.0
526,2021-09-09,25208.0,769.0,8689.0,15750.0,10767.0,8026.0,5202.0,1213.0,14694.0,10514.0,2.2163202936792743,17.2293835290384,2.2163202936792743,19.9,13.9,24.4,0.0,0.0,10.0,514,4,39.0
527,2021-09-10,26983.0,1168.0,9097.0,16718.0,10581.0,9807.0,5090.0,1505.0,14170.0,12813.0,2.291840996706424,19.515574621057702,2.291840996706424,21.6,15.6,27.2,0.0,0.0,11.9,515,5,27.0
528,2021-09-11,32806.0,2245.0,9385.0,21176.0,10339.0,14255.0,5202.0,3010.0,13256.0,19550.0,2.3959401360232926,24.71641620435286,2.3959401360232926,24.7,18.9,31.1,0.0,0.0,17.8,321,6,32.0
529,2021-09-12,26935.0,1777.0,7770.0,17388.0,7711.0,12535.0,4052.0,2637.0,11771.0,15164.0,2.3542020862887365,23.92896788565064,2.3542020862887365,25.7,21.7,32.2,0.0,0.0,18.8,266,5,34.0
530,2021-09-13,21851.0,876.0,8045.0,12930.0,8682.0,7548.0,4789.0,832.0,12925.0,8926.0,2.1964104735143155,18.771229386908303,2.1964104735143155,25.5,21.7,32.2,0.0,0.0,11.6,554,7,41.0
531,2021-09-14,23357.0,762.0,7925.0,14670.0,9879.0,7421.0,5317.0,740.0,14305.0,9052.0,2.1877309539352314,16.57263061751652,2.1877309539352314,25.6,19.4,31.1,0.0,0.0,23.6,495,5,38.0
532,2021-09-15,24853.0,806.0,7499.0,16548.0,10372.0,8162.0,5400.0,919.0,14635.0,10218.0,2.20717178725195,18.77113494011454,2.20717178725195,20.7,16.1,26.1,0.0,0.0,11.3,519,4,16.0
533,2021-09-16,27164.0,979.0,8862.0,17323.0,12017.0,8523.0,5087.0,1537.0,14948.0,12216.0,2.3179440589134397,18.822372134688067,2.3179440589134397,22.0,15.0,28.3,0.0,0.0,10.6,475,7,33.0
534,2021-09-17,27005.0,1363.0,9170.0,16472.0,8813.0,10678.0,5171.0,2343.0,13394.0,13611.0,2.3257258903304727,21.10063877059804,2.3257258903304727,24.6,18.3,32.2,1.8,0.0,13.1,439,5,40.0
535,2021-09-18,33011.0,2435.0,10004.0,20572.0,9994.0,14481.0,4690.0,3846.0,13124.0,19887.0,2.4708262100203915,24.628212313067362,2.4708262100203915,22.5,20.6,25.0,0.0,0.0,16.7,309,4,26.0
536,2021-09-19,28802.0,1812.0,9221.0,17769.0,8001.0,12978.0,4597.0,3226.0,11901.0,16901.0,2.473485439447984,24.72152801888758,2.473485439447984,25.2,19.4,32.2,0.0,0.0,9.3,244,2,32.0
537,2021-09-20,20055.0,675.0,7881.0,11499.0,8640.0,6952.0,3683.0,780.0,11958.0,8097.0,2.1279104808828784,16.836198786669993,2.1279104808828784,25.0,21.7,28.9,0.0,0.0,20.2,487,6,33.0
538,2021-09-21,18303.0,393.0,7419.0,10491.0,7605.0,6473.0,3645.0,580.0,11643.0,6660.0,2.090059750728155,15.464573202935766,2.090059750728155,19.4,16.1,24.4,7.6,0.0,19.6,468,6,33.0
539,2021-09-22,17179.0,297.0,6810.0,10072.0,7345.0,5638.0,3571.0,625.0,11235.0,5944.0,2.0251868382462903,14.186764848555407,2.0251868382462903,15.6,13.3,17.2,8.4,0.0,25.4,406,7,24.0
540,2021-09-23,20728.0,428.0,8025.0,12275.0,8793.0,6754.0,4342.0,839.0,13053.0,7675.0,2.118639213225974,15.225788788112698,2.118639213225974,15.3,11.7,20.6,0.0,0.0,19.5,368,5,31.0
541,2021-09-24,24947.0,946.0,9496.0,14505.0,9329.0,10032.0,4569.0,1017.0,13383.0,11564.0,2.2317512469099468,18.342705201694258,2.2317512469099468,18.9,11.1,26.7,3.8,0.0,21.0,352,6,23.0
542,2021-09-25,30473.0,1948.0,10367.0,18158.0,9546.0,13465.0,5370.0,2092.0,12745.0,17728.0,2.409588293675462,22.558807797066258,2.409588293675462,16.3,10.0,21.7,0.0,0.0,17.6,228,3,26.0
543,2021-09-26,26707.0,1638.0,9695.0,15374.0,7249.0,13140.0,3977.0,2341.0,11789.0,14918.0,2.3645361239887306,23.73077719948578,2.3645361239887306,20.9,13.3,28.9,0.0,0.0,21.2,207,9,23.0
544,2021-09-27,21688.0,677.0,8841.0,12170.0,8156.0,7880.0,4968.0,684.0,13216.0,8472.0,2.126212630837783,17.750471843108325,2.126212630837783,22.7,18.3,31.1,0.0,0.0,19.9,475,6,37.0
545,2021-09-28,22755.0,525.0,9364.0,12866.0,9179.0,7803.0,5109.0,664.0,14376.0,8379.0,2.153852154963568,16.084896359774408,2.153852154963568,19.4,17.2,22.8,0.0,0.0,15.7,384,4,21.0
546,2021-09-29,23645.0,507.0,8938.0,14200.0,9764.0,7717.0,5313.0,851.0,14838.0,8807.0,2.1869826693270373,16.217067033199406,2.1869826693270373,20.8,15.6,27.2,0.0,0.0,10.1,413,3,26.0
547,2021-09-30,24079.0,563.0,9561.0,13955.0,10048.0,7938.0,5163.0,930.0,14850.0,9229.0,2.1894702634144263,16.22902598391406,2.1894702634144263,21.2,15.6,27.2,0.0,0.0,8.5,463,7,28.0
548,2021-10-01,27170.0,1165.0,10681.0,15324.0,10530.0,10231.0,4920.0,1489.0,15115.0,12055.0,2.233156475783275,23.51499079867501,2.233156475783275,23.0,16.7,30.0,0.0,0.0,9.4,384,4,31.0
549,2021-10-02,24616.0,1453.0,9276.0,13887.0,5675.0,11477.0,4675.0,2789.0,11782.0,12834.0,2.24747423374372,27.04346495504279,2.24747423374372,22.5,20.6,27.8,1.3,0.0,13.7,237,4,24.0
550,2021-10-03,19724.0,1099.0,7569.0,11056.0,4831.0,9335.0,3468.0,2090.0,9708.0,10016.0,2.1983861625694807,26.315607043872102,2.1983861625694807,21.7,19.4,26.1,0.5,0.0,8.9,204,4,27.0
551,2021-10-04,18688.0,463.0,8071.0,10154.0,7065.0,6931.0,4040.0,652.0,12461.0,6227.0,2.033329765671093,15.917589718892694,2.033329765671093,19.9,18.3,22.8,0.0,0.0,17.1,428,3,23.0
552,2021-10-05,21168.0,454.0,9083.0,11631.0,8490.0,6982.0,5122.0,574.0,14344.0,6824.0,2.079937226183338,16.056162603930463,2.079937226183338,19.5,18.9,20.6,0.0,0.0,17.8,383,3,20.0
553,2021-10-06,21918.0,486.0,9615.0,11817.0,8670.0,7353.0,5117.0,778.0,14659.0,7259.0,2.1282297465543745,17.15710222952216,2.1282297465543745,19.4,18.3,20.6,0.0,0.0,15.7,374,5,32.0
554,2021-10-07,17278.0,364.0,7529.0,9385.0,7607.0,5831.0,2983.0,857.0,11275.0,6003.0,2.012747281797452,15.15750472662731,2.012747281797452,20.8,19.4,23.9,16.8,0.0,10.2,383,4,18.0
555,2021-10-08,22166.0,748.0,9887.0,11531.0,7826.0,8274.0,4707.0,1359.0,13238.0,8928.0,2.136361015724491,16.88925982736323,2.136361015724491,20.1,17.2,24.4,0.0,0.0,6.5,310,8,24.0
556,2021-10-09,33202.0,2243.0,12024.0,18935.0,9733.0,15788.0,4861.0,2820.0,14369.0,18833.0,2.3968174396997575,25.011147420838103,2.3968174396997575,21.9,17.8,27.8,0.3,0.0,9.7,239,4,22.0
557,2021-10-10,32031.0,2491.0,11529.0,18011.0,7752.0,14311.0,7370.0,2598.0,13240.0,18791.0,2.3258820632830477,32.33807821589502,2.3258820632830477,24.2,22.2,28.9,0.0,0.0,18.0,173,6,25.0
558,2021-10-11,13970.0,668.0,6206.0,7096.0,2460.0,5862.0,4791.0,857.0,8411.0,5559.0,1.9707511646692553,18.427145072774994,1.9707511646692553,22.1,17.2,26.7,41.7,0.0,20.3,320,4,20.0
559,2021-10-12,20992.0,530.0,9898.0,10564.0,8761.0,7051.0,4606.0,574.0,13875.0,7117.0,2.079801026491135,15.40796493902439,2.079801026491135,16.9,13.3,18.9,0.8,0.0,13.4,376,6,22.0
560,2021-10-13,19563.0,379.0,9621.0,9563.0,7522.0,5760.0,5474.0,807.0,13453.0,6110.0,2.0677208833274845,14.324686908960793,2.0677208833274845,17.2,11.7,23.3,11.9,0.0,10.1,361,4,24.0
561,2021-10-14,22356.0,480.0,11152.0,10724.0,9695.0,7401.0,4341.0,919.0,14622.0,7734.0,2.0581744407626785,16.79373695353969,2.0581744407626785,19.3,15.6,21.7,3.8,0.0,11.9,361,1,35.0
562,2021-10-15,21814.0,707.0,11125.0,9982.0,8060.0,7454.0,4914.0,1386.0,13158.0,8656.0,2.0627001980988218,17.47304330552245,2.0627001980988218,14.6,11.1,17.8,0.5,0.0,10.7,315,1,20.0
563,2021-10-16,27107.0,1464.0,12230.0,13413.0,7254.0,13112.0,4048.0,2693.0,12898.0,14209.0,2.237135709337201,21.917727893164127,2.237135709337201,11.5,6.7,15.6,0.0,0.0,17.8,178,4,23.0
564,2021-10-17,25205.0,1497.0,10497.0,13211.0,6270.0,13242.0,3789.0,1904.0,11837.0,13368.0,2.287492881030442,24.57284533492032,2.287492881030442,12.5,5.6,19.4,0.0,0.0,11.0,200,10,11.0
565,2021-10-18,21671.0,659.0,10275.0,10737.0,8088.0,8289.0,4667.0,627.0,13971.0,7700.0,2.095638611677581,17.84948933290265,2.095638611677581,15.3,7.2,22.2,0.0,0.0,7.0,353,1,25.0
566,2021-10-19,23869.0,549.0,11622.0,11698.0,9442.0,8275.0,5477.0,675.0,15889.0,7980.0,2.126218050637402,14.95924769924728,2.126218050637402,16.4,11.1,22.8,0.0,0.0,12.9,321,2,21.0
567,2021-10-20,23718.0,505.0,11555.0,11658.0,9176.0,8319.0,5498.0,725.0,15753.0,7965.0,2.114087779974649,15.729122747842707,2.114087779974649,17.3,11.7,22.8,0.0,0.0,14.3,322,5,13.0
568,2021-10-21,18304.0,244.0,10083.0,7977.0,6870.0,5971.0,4645.0,818.0,12747.0,5557.0,1.978286886016334,14.361139641608391,1.978286886016334,12.5,8.3,18.9,0.0,0.0,20.4,337,5,23.0
569,2021-10-22,20768.0,563.0,11043.0,9162.0,7390.0,8272.0,4007.0,1099.0,12984.0,7784.0,2.033936011476959,15.395392751669235,2.033936011476959,10.1,7.2,13.3,0.0,0.0,11.3,306,5,17.0
570,2021-10-23,23200.0,1210.0,11178.0,10812.0,6457.0,11402.0,3377.0,1964.0,11708.0,11492.0,2.218033459974855,21.69300287356322,2.218033459974855,9.1,4.4,13.3,0.0,0.0,10.6,222,2,19.0
571,2021-10-24,5649.0,118.0,3249.0,2282.0,493.0,2046.0,1719.0,1391.0,3530.0,2119.0,1.901826865166572,16.050088511240926,1.901826865166572,9.1,5.0,11.1,68.3,0.0,18.7,204,4,7.0
572,2021-10-25,9386.0,101.0,5308.0,3977.0,4875.0,3253.0,967.0,291.0,6820.0,2566.0,1.7877765735955027,11.722331131472407,1.7877765735955027,10.6,9.4,12.2,25.9,0.0,31.8,363,3,34.0
573,2021-10-26,18617.0,267.0,9698.0,8652.0,7147.0,6442.0,4503.0,525.0,13456.0,5161.0,1.9611241760258344,13.957105512882492,1.9611241760258344,10.0,5.0,13.3,0.0,0.0,12.2,343,3,18.0
574,2021-10-27,19386.0,280.0,10516.0,8590.0,7397.0,6831.0,4517.0,641.0,13861.0,5525.0,2.019116916208996,13.295920595618831,2.019116916208996,9.2,3.9,13.9,0.0,0.0,11.6,385,3,23.0
575,2021-10-28,11512.0,97.0,6730.0,4685.0,3005.0,3775.0,4150.0,582.0,8477.0,3035.0,1.8303510548537072,12.051072793606671,1.8303510548537072,11.6,8.9,13.3,8.6,0.0,16.9,400,6,25.0
576,2021-10-29,7409.0,73.0,4680.0,2656.0,2394.0,2609.0,1702.0,704.0,5301.0,2108.0,1.725063014569292,12.88749718810456,1.725063014569292,12.3,11.7,13.3,23.6,0.0,21.5,370,2,18.0
577,2021-10-30,20598.0,774.0,10809.0,9015.0,6538.0,9343.0,2848.0,1869.0,11219.0,9379.0,2.1015610383625805,18.117060717869048,2.1015610383625805,11.9,7.2,14.4,1.8,0.0,18.4,280,2,17.0
578,2021-10-31,18171.0,753.0,9464.0,7954.0,4262.0,8182.0,2610.0,3117.0,9823.0,8348.0,2.1297245982683677,19.39879570010823,2.1297245982683677,8.7,3.3,12.2,0.0,0.0,15.8,239,1,23.0
579,2021-11-01,14447.0,320.0,7394.0,6733.0,5165.0,5213.0,3519.0,550.0,10472.0,3975.0,1.9162705178699586,13.523927689716436,1.9162705178699586,5.4,1.1,9.4,0.0,0.0,15.4,436,3,34.0
580,2021-11-02,14943.0,207.0,8183.0,6553.0,5510.0,5338.0,3731.0,364.0,11259.0,3684.0,1.895735272215659,12.67392870686386,1.895735272215659,4.4,0.0,8.9,0.0,0.0,12.7,490,4,27.0
581,2021-11-03,14820.0,160.0,8073.0,6587.0,5499.0,5267.0,3614.0,440.0,11188.0,3632.0,1.9194493577144989,12.408651596941072,1.9194493577144989,3.2,-1.1,7.8,0.0,0.0,8.8,519,8,33.0
582,2021-11-04,15088.0,216.0,8388.0,6484.0,5606.0,5246.0,3638.0,598.0,11195.0,3893.0,1.8926220030865584,13.960554745493107,1.8926220030865584,4.0,-1.1,8.9,0.0,0.0,7.5,495,1,27.0
583,2021-11-05,16397.0,384.0,9035.0,6978.0,5642.0,6664.0,3227.0,864.0,10966.0,5431.0,1.9463485299428143,14.851581590128275,1.9463485299428143,6.0,1.1,11.1,0.0,0.0,12.2,472,3,29.0
584,2021-11-06,19119.0,844.0,9869.0,8406.0,5277.0,9909.0,2521.0,1412.0,10520.0,8599.0,2.1785824601120245,24.900988545426017,2.1785824601120245,8.6,1.7,15.6,0.0,0.0,15.4,315,4,18.0
585,2021-11-07,19074.0,900.0,9480.0,8694.0,3793.0,10592.0,3273.0,1416.0,10580.0,8494.0,2.199131942337974,22.068305022543775,2.199131942337974,11.9,5.0,18.9,0.0,0.0,15.8,305,5,20.0
586,2021-11-08,17506.0,372.0,9134.0,8000.0,6100.0,6772.0,4177.0,457.0,12516.0,4990.0,2.060947175548079,16.45547621767775,2.060947175548079,13.2,8.9,18.9,0.0,0.0,13.0,606,5,28.0
587,2021-11-09,16771.0,226.0,8970.0,7575.0,5671.0,5918.0,4687.0,495.0,12469.0,4302.0,1.9876962190700147,12.930428517480571,1.9876962190700147,11.6,6.1,13.9,0.0,0.0,12.4,649,5,29.0
588,2021-11-10,17681.0,196.0,9625.0,7860.0,6231.0,6271.0,4667.0,512.0,12941.0,4740.0,1.999054308815938,12.828344927700169,1.999054308815938,10.5,4.4,14.4,0.0,0.0,12.0,592,2,31.0
589,2021-11-11,12299.0,143.0,7202.0,4954.0,5083.0,4667.0,1930.0,619.0,9055.0,3244.0,1.8582426253547153,11.751592270374285,1.8582426253547153,10.7,3.3,14.4,13.2,0.0,22.6,525,4,28.0
590,2021-11-12,10226.0,120.0,6064.0,4042.0,3032.0,3560.0,2985.0,649.0,7560.0,2666.0,1.7691408769152677,12.237194406415021,1.7691408769152677,3.6,1.1,6.1,1.0,0.0,23.3,617,6,36.0
591,2021-11-13,10999.0,352.0,6184.0,4463.0,2891.0,5281.0,1798.0,1029.0,7048.0,3951.0,1.9217612229967542,15.51611661666212,1.9217612229967542,3.3,1.1,5.0,0.0,0.0,20.2,386,7,30.0
592,2021-11-14,7400.0,119.0,4270.0,3011.0,1910.0,3402.0,1273.0,815.0,5190.0,2210.0,1.7676286355064459,14.777894144144145,1.7676286355064459,2.2,1.1,3.3,1.0,0.0,24.9,382,4,40.0
593,2021-11-15,9989.0,78.0,5529.0,4382.0,3538.0,3216.0,2928.0,307.0,7997.0,1992.0,1.7575452525396746,13.888021824006408,1.7575452525396746,0.9,-1.1,2.2,0.0,0.0,10.0,692,5,36.0
594,2021-11-16,13773.0,126.0,7504.0,6143.0,4951.0,4824.0,3605.0,393.0,10724.0,3049.0,1.8866970733455837,11.785261017933637,1.8866970733455837,5.8,0.0,13.9,0.0,0.0,14.6,742,6,41.0
595,2021-11-17,11620.0,117.0,6689.0,4814.0,4236.0,3131.0,3798.0,455.0,9020.0,2600.0,1.8975930845768534,11.60076018359151,1.8975930845768534,12.5,5.0,16.7,4.8,0.0,18.2,732,2,42.0
596,2021-11-18,11062.0,101.0,6444.0,4517.0,3630.0,3732.0,3277.0,423.0,8703.0,2359.0,1.7869816134378704,11.062774965346833,1.7869816134378704,1.5,0.6,5.0,0.0,0.0,26.9,632,9,38.0
597,2021-11-19,11914.0,177.0,6924.0,4813.0,3689.0,4867.0,2747.0,611.0,8624.0,3290.0,1.847533596565528,13.659129315651056,1.847533596565528,1.3,-3.3,4.4,0.0,0.0,13.2,683,1,40.0
598,2021-11-20,13318.0,507.0,7221.0,5590.0,4120.0,6225.0,1946.0,1027.0,7808.0,5510.0,2.0527777287590467,16.269581268458726,2.0527777287590467,5.7,2.2,10.0,0.0,0.0,14.9,464,3,43.0
599,2021-11-21,11087.0,457.0,5938.0,4692.0,1995.0,6519.0,1626.0,947.0,6428.0,4659.0,2.1071067047345045,19.61636300772677,2.1071067047345045,6.1,-1.1,12.8,0.8,0.0,18.1,374,3,29.0
600,2021-11-22,8582.0,113.0,4882.0,3587.0,2607.0,3406.0,2328.0,241.0,6544.0,2038.0,1.8571756620062239,13.202196457702167,1.8571756620062239,-0.9,-4.4,2.8,0.0,0.0,17.1,782,3,45.0
601,2021-11-23,9536.0,156.0,5484.0,3896.0,2865.0,3991.0,2418.0,262.0,7123.0,2413.0,1.9087479712598343,13.276976719798657,1.9087479712598343,1.3,-3.9,6.1,0.0,0.0,14.2,721,4,39.0
602,2021-11-24,9032.0,234.0,5163.0,3635.0,2485.0,4261.0,1986.0,300.0,6211.0,2821.0,1.9279253628028987,14.607672719220549,1.9279253628028987,7.6,2.8,11.7,1.8,0.0,23.9,668,6,56.0
603,2021-11-25,4191.0,186.0,2377.0,1628.0,686.0,1821.0,1098.0,586.0,2495.0,1696.0,1.8634308336826957,20.710017497812775,1.8634308336826957,4.3,-4.4,9.4,0.3,0.0,22.0,188,3,46.0
604,2021-11-26,4572.0,171.0,2554.0,1847.0,1274.0,2251.0,827.0,220.0,2961.0,1611.0,1.7546306943426437,16.709539953339164,1.7546306943426437,-3.7,-7.2,-0.6,0.0,0.0,12.6,517,13,46.0
605,2021-11-27,6483.0,287.0,3673.0,2523.0,1896.0,3063.0,1036.0,488.0,3981.0,2502.0,1.8695061818197878,16.24431076147874,1.8695061818197878,2.0,-1.1,5.0,0.0,0.0,15.8,554,4,34.0
606,2021-11-28,6442.0,174.0,3591.0,2677.0,1603.0,3332.0,1010.0,497.0,4359.0,2083.0,1.8067276945103872,14.063355065714582,1.8067276945103872,0.8,-3.3,5.0,0.0,0.0,16.2,493,3,61.0
607,2021-11-29,9331.0,64.0,5461.0,3806.0,3069.0,3474.0,2514.0,274.0,7527.0,1804.0,1.7575063737533965,11.191022755688921,1.7575063737533965,1.5,-3.3,5.0,0.0,0.0,15.1,1463,7,78.0
608,2021-11-30,12276.0,107.0,7020.0,5149.0,4272.0,4516.0,3177.0,311.0,9585.0,2691.0,1.8844411333782018,11.437624904963615,1.8844411333782018,5.7,0.6,11.7,0.0,0.0,13.3,1172,2,52.0
609,2021-12-01,12529.0,161.0,7250.0,5118.0,4431.0,4415.0,3276.0,407.0,9769.0,2760.0,1.898768552703862,14.484481336632347,1.898768552703862,6.2,1.7,8.9,0.0,0.0,12.7,1217,6,62.0
610,2021-12-02,15179.0,216.0,8750.0,6213.0,5135.0,5773.0,3739.0,532.0,11185.0,3994.0,2.0234851566579644,14.064180776072206,2.0234851566579644,10.6,6.7,15.0,0.0,0.0,16.8,1060,8,65.0
611,2021-12-03,13872.0,243.0,8343.0,5286.0,4475.0,5535.0,3136.0,726.0,9696.0,4176.0,1.8892894370073046,12.976518646674355,1.8892894370073046,7.6,3.9,10.6,0.0,0.0,11.7,922,8,72.0
612,2021-12-04,12192.0,350.0,6999.0,4843.0,3148.0,5821.0,2028.0,1195.0,7759.0,4433.0,1.916933569900717,15.108433125546807,1.916933569900717,3.5,-0.6,7.8,0.0,0.0,12.2,612,4,80.0
613,2021-12-05,4926.0,94.0,3123.0,1709.0,1207.0,1803.0,980.0,936.0,3289.0,1637.0,1.7503241259512201,15.178786033292733,1.7503241259512201,3.7,1.7,6.1,6.6,0.0,16.2,512,8,63.0
